insurance_id,patient_id,primary_insured_name,primary_insured_birthdate,primary_insured_SSN,primary_insured_relationship,member_number,group_number
586c81e7-58f4-4ae6-adf0-6805c9565d1f,6ede6c47-d7ba-4dd0-b8b4-671fdb2097ca,Brandon Brown,1971-08-14,623431746,self,ZWKJ43826135,779068
586c81e7-58f4-4ae6-adf0-6805c9565d1f,bb86b7f5-076c-452f-a859-61013a3d1579,Lauren Lee,1952-01-02,388461030,spouse,DUMI52979493,925368
ca982581-7bcc-4c1c-b9cd-f050d631b828,3440c835-ecce-424e-8a87-58a0326b7f5d,Anthony Grimes,2003-05-25,166086688,guardian,VEAJ67717480,675493
0605e25f-6487-4bae-a837-f29a3a085137,3ee16c19-feda-493f-ba39-dc38bb812d5e,Kevin Luna,1972-06-09,996474874,guardian,WILF58649236,441904
0605e25f-6487-4bae-a837-f29a3a085137,027e1116-8a8c-42a2-b66d-785ae517ce24,Brian Bryant,1965-01-03,202245905,self,JXPS2248878,427445
586c81e7-58f4-4ae6-adf0-6805c9565d1f,fc0ca273-fa1f-4379-be4d-27a240fecabd,Angie Johnson,1959-10-20,903076610,self,ESNQ32823275,425785
ca982581-7bcc-4c1c-b9cd-f050d631b828,b13bbc52-2adb-4e9e-87a8-ba4d4d94539d,Sarah Russell,1942-11-13,694719646,guardian,NBVS82851227,85518
ca982581-7bcc-4c1c-b9cd-f050d631b828,7784d299-a53d-40fc-9a2d-a5f076e5ea54,Jean Mullins,1924-11-28,848341433,spouse,RAED47013303,929098
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,8571c8cc-142a-4f8b-a606-4c23780e0807,Anne Leonard,1955-11-07,604662311,spouse,XBAI23432124,568966
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,383cb4b1-f6b0-4c9c-8f74-5a261b61d1cf,Danielle Williams,1938-07-21,571605122,spouse,TPHY99759898,711886
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,d28df0d6-5c3d-44fb-8367-478cdb8482b8,Joshua Walker,1990-12-07,546182681,self,AUDL9629698,57172
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,27ac9fbe-1345-4ebe-8127-d23f82f7da07,Allison Johnson,1981-03-11,359550128,guardian,STPB19512940,802415
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,299e85e1-5916-4d1e-b61a-51e2fc24732f,Cynthia Moore,1975-09-13,606324107,self,HCLV20334474,709587
52ba883d-e52a-4653-96d2-3836efa86d81,28d48d12-042e-4051-a44a-b91da316b8de,Juan Thomas,1972-08-16,683563770,parent,XOVM10772518,299420
60446808-1305-419c-a9e9-5d25d324967c,b9825f34-ae3d-4976-ad31-4550fa8f35d5,Morgan Long,1943-04-17,680108456,self,JJDS94484851,296003
586c81e7-58f4-4ae6-adf0-6805c9565d1f,677c08a3-86af-4d20-a181-73d35cf872ae,Peter Dillon,1996-10-24,507637399,self,UUIZ7014108,234891
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,948ed51c-a2ec-433e-b607-8847d33e0d30,Ana Turner,1969-01-24,854965502,self,DGGL39683798,320145
ca982581-7bcc-4c1c-b9cd-f050d631b828,f784d358-ee54-4c59-9b6f-7ca0a5a965ad,Edward Burke,1970-10-03,373123700,self,LIZO95669493,59329
0605e25f-6487-4bae-a837-f29a3a085137,c5625344-007e-451b-ad9a-6ca33e6ab887,Natasha Hernandez,1990-01-11,291165965,self,PJJC78575226,248644
ca982581-7bcc-4c1c-b9cd-f050d631b828,5a721f91-04e7-43d5-93f1-f68e0a149fd8,Cassie Perkins,1939-01-14,678780259,parent,KOKF38684516,595377
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,ab739afd-430e-4efd-bb03-90f151e8c640,Eric Morgan,1928-06-16,845039807,parent,HZDC64459494,617060
0605e25f-6487-4bae-a837-f29a3a085137,dc021d08-be46-4271-afb7-98ec8bf1bc79,Stephen Shaffer,1979-06-29,425558118,self,DCDU65690878,657940
ca982581-7bcc-4c1c-b9cd-f050d631b828,8ae61088-da6a-48e8-ba7d-05d026c181e5,Aaron Sanford,1950-09-26,816459464,self,AZJC34985608,105700
0605e25f-6487-4bae-a837-f29a3a085137,365b79da-1da2-4709-b621-568e7ce83a4a,Ashley Patrick,1948-01-09,645876899,self,FIYR19332360,353839
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,f6ab42b3-e87d-4585-a367-d2ed70c83cb0,Jo Morgan,1970-07-23,921441227,self,JCSB30112841,209090
52ba883d-e52a-4653-96d2-3836efa86d81,8ec5753e-33f6-49ea-819f-d48ebf039b81,Lawrence Duncan,2002-10-01,937395453,self,OPFQ61351408,524049
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,122d2ff4-1246-48df-9002-bdf954b3b09c,Gregory Cox,1948-09-16,467327093,self,REIO80895439,842830
52ba883d-e52a-4653-96d2-3836efa86d81,c4e430b6-8235-4ad9-b6c2-3a7597a3b56a,David Brown,1961-06-22,703971488,self,ROGA18769967,170946
52ba883d-e52a-4653-96d2-3836efa86d81,d3baf6b4-f084-4c3a-81b9-910182843711,Lisa Grant,1942-09-26,797925280,self,DOQQ77866137,541621
0605e25f-6487-4bae-a837-f29a3a085137,5742aa29-161a-49c6-98de-6e3efc5135b8,Elizabeth Brown,1970-09-30,176077761,parent,LEHP15896563,159827
ca982581-7bcc-4c1c-b9cd-f050d631b828,db953465-cba9-4131-be3d-bbf32e12431a,Danielle Preston,1985-03-09,961421750,self,AZAW39840323,757863
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,ebe1dc65-dbd3-4e8b-8501-4b41953234c1,Zachary Diaz,1949-12-07,357808335,self,DEOU83880901,550071
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,9adbf610-340a-4d6e-b0fb-bce42b4a135e,Patricia Warren,2019-03-20,483173754,guardian,AFMT89779854,675077
586c81e7-58f4-4ae6-adf0-6805c9565d1f,80389f1c-9384-4fb4-9043-b60f545507c8,Shirley Day,1988-10-01,211266342,spouse,WWRC81504871,619876
586c81e7-58f4-4ae6-adf0-6805c9565d1f,9904169f-16d7-4b3c-bcd6-f08ad4c11a4e,Heather Johnson,1957-07-30,290848645,self,PYUW69994130,275546
0605e25f-6487-4bae-a837-f29a3a085137,9fe5d469-b63c-4d93-a38b-163c24b80097,Beth Lang,1952-03-13,785663260,spouse,JEHG17467648,127019
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,400b27fc-d3de-4437-b21d-d6f565d589d5,Luis Miller,1941-03-13,526793194,self,UOCJ72699522,254262
0605e25f-6487-4bae-a837-f29a3a085137,fdc2792d-9791-4f4e-921c-cda6b9f53ed6,Bradley Hughes,1987-04-25,402140181,guardian,IGFC93301868,250850
52ba883d-e52a-4653-96d2-3836efa86d81,19dd3b96-a629-41a7-8cb2-1f54310418ef,Teresa Torres,1964-08-19,659849080,parent,TKFS58652535,253934
586c81e7-58f4-4ae6-adf0-6805c9565d1f,4212b28d-905a-42f2-bcf6-eb5fb637b8bd,Andrew Vance,1964-10-23,467360270,guardian,VCWC51508097,576675
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,e3475b06-8253-44de-90a0-e63d008b0a8b,Yvette Evans,1973-12-22,259929749,parent,RLQF27279676,519748
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,dfddcf24-c599-4d29-b71d-d184c97559fc,William Peterson,1980-05-23,582868197,spouse,CUXY73940448,233941
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,104ea916-5035-4d1c-a54c-ef8c1f7282bb,William Allen,1958-01-21,208154580,self,RNLC98293137,557421
0605e25f-6487-4bae-a837-f29a3a085137,eb468d49-3984-418d-ae72-d88ad86eb106,Brittany Clarke,1975-10-20,394071937,self,TADQ32306441,84184
52ba883d-e52a-4653-96d2-3836efa86d81,09f273b8-50c5-478b-9bec-11907bfd1035,Kimberly Hawkins,2022-10-15,202588139,guardian,DGUB50659713,116306
52ba883d-e52a-4653-96d2-3836efa86d81,dc6e2d7e-8d8b-4f5a-a7a4-76c393834eb9,Wesley Harmon,2005-10-11,282623514,guardian,LTFZ50612657,362852
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,0fac5403-5d8b-4a82-ae94-33c249a1fdd0,Kristen Banks,1910-05-11,809440079,guardian,VAIX88461856,740496
ca982581-7bcc-4c1c-b9cd-f050d631b828,c4df6874-df36-468e-be88-c006b7960ae2,Renee Powell,1948-09-19,677968351,self,IFPJ78769276,180829
52ba883d-e52a-4653-96d2-3836efa86d81,683186b4-14c3-408c-8d47-ab8fe0b62b0c,Charles Solomon,1981-08-05,551261043,self,XRQR37320451,113243
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,285a1582-d8ef-4683-90b6-1a665b3c40a2,Andrew Ruiz,1966-11-07,775202007,guardian,FTAA13159333,430270
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,01cc9110-2ade-45f6-9aca-03e3c8f0d3dd,Stephanie Fields,1968-08-14,902553424,spouse,XHEP11532673,297570
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,b5758c1b-685a-4bbe-8625-001099315f8f,Henry Burns,1974-11-22,985059228,guardian,EHVN47168022,20922
0605e25f-6487-4bae-a837-f29a3a085137,6a476394-11ac-4e59-8b58-7114f9be71c6,Nancy Friedman,1947-11-15,867902436,self,VRLK39373675,964651
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,c456d6d3-c16b-40a4-8044-831eb4a033cc,Rachel Wright,1984-06-01,884007476,spouse,QPOP68977132,547285
60446808-1305-419c-a9e9-5d25d324967c,6bf473ef-89f0-450b-8e77-e4be60d1aea1,Alexander Baker,2011-01-31,100799792,spouse,PERQ40803202,853178
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,786fc9a1-9978-4877-886e-f88d8e5b7353,Veronica Anderson,2018-10-08,891981078,parent,GASA99850412,65221
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,0142bca1-a544-43f2-b150-51ee8d0d1736,Rebecca Wallace,1980-02-29,212187782,parent,FTML41151316,52010
586c81e7-58f4-4ae6-adf0-6805c9565d1f,89584d95-58a3-40c3-bfef-9724ce2946ab,Jordan Bonilla,1935-01-24,357554413,self,IPMG59509557,818392
52ba883d-e52a-4653-96d2-3836efa86d81,c6469cdb-7f8f-44fb-951b-ed12cfc01c0d,Anita Benson,1984-07-05,707746855,parent,HFCG35704623,667395
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,68340d36-b933-4588-a97e-e9e49b20bcd3,Kimberly Mcpherson,1987-09-02,959446486,guardian,SIQT43884706,372798
52ba883d-e52a-4653-96d2-3836efa86d81,d4ac7be9-82cb-4f52-886f-1745fc3dc6a0,Wendy Browning,1994-12-11,811378929,self,FFUS56313564,122580
586c81e7-58f4-4ae6-adf0-6805c9565d1f,034476be-8193-41db-81ec-5801dccd4af4,Emily Mills,1972-03-21,130425172,self,HYHV72152560,908311
586c81e7-58f4-4ae6-adf0-6805c9565d1f,09129e12-9c94-490c-92b3-a9ad6d5da61c,Roger Thomas,1957-08-11,152817875,guardian,NCOC9781053,545188
60446808-1305-419c-a9e9-5d25d324967c,d4b4996f-7387-40b9-9170-fb49ecb1f161,Rhonda Hernandez,1934-11-12,237843078,self,GDPL71703752,963475
60446808-1305-419c-a9e9-5d25d324967c,7d48e4fa-55f3-428e-ace6-833248d00ed7,Lisa Graham,1918-07-15,424557032,parent,MRUW94253248,372990
60446808-1305-419c-a9e9-5d25d324967c,269441eb-04dc-4833-8efc-f9c21b563b57,Dean Hoffman,1956-07-10,552456351,self,TSEF40133303,467399
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,4685eaec-265a-4496-831c-9369f21685b6,Victoria Black,1924-11-26,396710068,spouse,OQWS28552851,725643
0605e25f-6487-4bae-a837-f29a3a085137,a7590888-bd77-4009-a585-9fc799eb8541,Lauren Pittman,1939-10-23,987203083,self,JWIR54956702,961889
0605e25f-6487-4bae-a837-f29a3a085137,f456f3f4-f2b4-4d29-9d9c-b94c4ec35c29,William Garcia,1960-08-13,610396980,self,JEAO59768585,893082
0605e25f-6487-4bae-a837-f29a3a085137,c8d36b00-5f09-46e5-9fa2-0db148804002,Sarah Braun,1967-03-02,206643898,self,KKIS39362049,568783
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,68c605f9-ee26-45e6-a79d-284a1d244e8f,Julie Graham,1925-12-19,433085564,guardian,OSHA4015236,698008
52ba883d-e52a-4653-96d2-3836efa86d81,bf1c40c1-22a6-49f8-b1a8-57b5468a36a4,Julie Nunez,1975-10-11,920219523,self,QSTO65674033,369867
52ba883d-e52a-4653-96d2-3836efa86d81,25f6859f-a4b9-4938-b3af-a2e9b9c9ef73,William Marshall,1945-04-30,800211768,spouse,JWTU2962109,921387
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,63ce6c88-dd60-4eff-af95-2f2b87e51b54,Lynn Ross,2019-10-03,582199401,spouse,QIHW93785098,25656
586c81e7-58f4-4ae6-adf0-6805c9565d1f,46e3f373-1177-440f-91f9-1310067498a4,Robin Evans,1983-03-08,841630716,self,OSLI37074831,43919
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,e24b66f0-53ac-448b-8e78-b0e34efe4fe9,Terri Edwards,1974-06-02,156742923,self,ARZB22849482,636743
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,443b2959-8d19-4266-85c5-816011e2119f,Margaret Sullivan,1962-05-12,272991690,self,HOBM16729106,284352
52ba883d-e52a-4653-96d2-3836efa86d81,465fae52-3c30-40d1-8ff2-57f7319f20c4,Linda Berger,1948-06-24,460927244,self,CIHS75750816,792312
52ba883d-e52a-4653-96d2-3836efa86d81,5dee7e45-f215-4baf-9fc7-424ed75ba7bf,Brittany Martinez,1969-11-14,909037079,self,TVTN55902499,315071
ca982581-7bcc-4c1c-b9cd-f050d631b828,afbfe469-5067-42bc-b4bb-1ccf2a8a0b96,Steven Dunn,1920-05-27,656634609,parent,ABQD79617479,649537
586c81e7-58f4-4ae6-adf0-6805c9565d1f,f3a300a6-4a76-4b70-be1f-1febe14810be,Vickie Valentine,1975-05-01,485882302,self,UQMV3148937,462010
0605e25f-6487-4bae-a837-f29a3a085137,4d848838-666b-40d1-9136-7375a9707368,Craig Martinez,1934-06-13,245230251,self,WDTN96358492,610844
586c81e7-58f4-4ae6-adf0-6805c9565d1f,4bc98647-94ab-42fe-a65e-26028e39acb2,Mary Parker,1980-09-10,106544393,self,JGEU7621068,432620
52ba883d-e52a-4653-96d2-3836efa86d81,a1311de9-7f71-4f4f-a483-4567b4b0fdaa,David Greene,1999-07-06,684878412,self,PSTX17908147,682120
586c81e7-58f4-4ae6-adf0-6805c9565d1f,bf4737e6-239e-42b5-8fee-bdc576f3c3ac,Anna Smith,1951-08-26,597762302,parent,DGTX80851267,531122
0605e25f-6487-4bae-a837-f29a3a085137,53e8c1a9-733d-4f79-be03-6c6208b01cb3,Taylor Edwards,1980-02-22,634763593,self,IUNZ42387144,323347
586c81e7-58f4-4ae6-adf0-6805c9565d1f,0fa3a43e-5dc2-455e-8cc5-0304d6a6a6ad,Travis Marsh,1976-05-19,209053497,self,DALP32280149,209800
586c81e7-58f4-4ae6-adf0-6805c9565d1f,4f72b5e8-f4fe-4647-9ec2-9a91c9f77a1e,Karen Beltran,1935-10-04,442981304,self,VZTM51988067,150494
52ba883d-e52a-4653-96d2-3836efa86d81,87d5db3c-d2c2-44e3-8083-b1bb5e01935a,Sarah Walsh,1975-09-18,577417815,guardian,LNVZ50216009,125130
0605e25f-6487-4bae-a837-f29a3a085137,3c1a3242-cd4d-4826-a620-27abfbcf9389,Sara Castillo,1964-09-05,813638414,self,KDQJ95755059,706201
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,6617726b-d862-4550-956e-703c1655945e,Gerald Armstrong,1935-06-21,846802225,self,AMJM45661499,172070
ca982581-7bcc-4c1c-b9cd-f050d631b828,af34a33a-3af5-482e-ab66-794cfd69f08c,Thomas Reed DDS,1942-06-06,420946973,guardian,LETA50089332,284161
60446808-1305-419c-a9e9-5d25d324967c,0625589e-8f21-425f-88df-aaa19731bcfc,Ronald Smith,1999-03-21,798815881,self,MEHV28745360,685184
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,ad071028-66ad-42e4-a307-ad1709634573,Debra Stone,1977-05-02,960705107,self,ERPH6309937,346650
0605e25f-6487-4bae-a837-f29a3a085137,528ff313-6e6f-4601-8eea-43f25f5de55e,Laura Richards,1998-06-26,197398870,parent,UICH28373668,637535
52ba883d-e52a-4653-96d2-3836efa86d81,4a026daa-7ab3-4e8f-8cf3-0f5eacf0fb7c,Robert Haas,1983-12-25,777632199,self,VIJQ24817051,570122
52ba883d-e52a-4653-96d2-3836efa86d81,c1aecd6e-abb0-403c-b890-f9536bf5ba8b,Jill Riggs,1993-06-11,808546271,guardian,XPRC81628197,450548
ca982581-7bcc-4c1c-b9cd-f050d631b828,b3f4b00c-561a-4e42-82ea-5429a848b959,Timothy Davis,1938-03-22,730672288,guardian,QWFL2473829,934902
60446808-1305-419c-a9e9-5d25d324967c,6b4b30da-7e33-4a0e-9c49-e8a2098390fb,Ryan Jones,2003-07-07,821773223,parent,BLMI36666322,41359
60446808-1305-419c-a9e9-5d25d324967c,6177397e-a4ce-4454-b9ef-68d1d8207ce0,Leah Rogers,1933-03-15,761346392,spouse,BXNS10275590,462096
586c81e7-58f4-4ae6-adf0-6805c9565d1f,6a37235f-eb4f-488b-a59b-715dd0b4703a,Zachary Bullock,1992-12-29,375778967,spouse,RXAF5133312,822270
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,b35b7533-dc06-43eb-9ef7-b68a20cd63e4,Jeff Craig,2011-03-30,385495693,spouse,KOPM31782654,720159
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,f8b96706-cd5b-420f-a04b-15aa2f4f2958,Nicholas Underwood,1949-07-24,382753328,spouse,ZORG84848449,194784
586c81e7-58f4-4ae6-adf0-6805c9565d1f,ac1f0059-8a1a-4141-b61e-dc0a6201c765,Daniel Jones,2005-02-07,642739820,self,DPOH42530509,7637
60446808-1305-419c-a9e9-5d25d324967c,d3965f0f-d93e-4460-afd1-3b31d54530a7,Kari Snyder,1987-03-24,324646290,parent,QPMI41484763,951868
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,8285980b-29aa-40a6-a256-e4fd626cb1fe,Victoria Chan,1997-01-11,236508108,self,VDNQ51146168,103312
60446808-1305-419c-a9e9-5d25d324967c,72d97e01-7b0a-4ed1-9a30-9c6979ccfe6b,Dylan Schultz,1961-08-02,792444322,guardian,CTUU1675280,91643
ca982581-7bcc-4c1c-b9cd-f050d631b828,73f040db-f3d3-48b9-9389-9a55089f2a20,David Curry,2013-01-02,245287095,guardian,HGLU84306030,624257
0605e25f-6487-4bae-a837-f29a3a085137,6129f5a2-781e-4e0c-b2f1-934b3267d394,Tasha Gallagher,1933-10-01,472487054,parent,YOOQ73572085,318043
ca982581-7bcc-4c1c-b9cd-f050d631b828,6b1d9fff-1227-4037-a566-a76043b2d888,Hailey Simpson,1947-05-17,367837396,self,XOCF77838467,536031
60446808-1305-419c-a9e9-5d25d324967c,62d5657a-dde9-472c-94a2-c744e24cb7e4,Brandy Allen,2008-12-31,409747686,spouse,WKCI29951141,944013
ca982581-7bcc-4c1c-b9cd-f050d631b828,47523224-3328-484b-b83a-42002901eaf0,Carmen Chandler,1987-06-18,968256438,self,OIAX69991115,553699
0605e25f-6487-4bae-a837-f29a3a085137,671f147a-d3ff-4f8b-b1e7-2628ae9e1a56,Donald Hunter,1971-01-06,724475562,parent,YBIY59291244,917729
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,18b73606-38e8-473d-b197-607be35342fc,Todd Price,1955-11-09,748840863,parent,WWNC29983339,935168
ca982581-7bcc-4c1c-b9cd-f050d631b828,58915d6c-f677-4197-8a96-fd09eef7e30d,Joseph Jackson,1995-10-14,260562426,self,RODJ42181140,229965
52ba883d-e52a-4653-96d2-3836efa86d81,e0e5189a-6303-4a2e-bbba-ba75cd84ade9,Matthew Schwartz,1997-02-08,658060179,parent,UIDD35659808,525880
60446808-1305-419c-a9e9-5d25d324967c,18a572bf-9102-4a4c-aaea-a6029821ef4e,Jasmine Pope,1941-06-21,555030915,parent,MGNN32565806,851561
0605e25f-6487-4bae-a837-f29a3a085137,572331b5-cd5a-4fee-ae23-66aa7a64f4fc,Linda Holt,1945-12-04,259743531,guardian,ZZNA58593849,136950
52ba883d-e52a-4653-96d2-3836efa86d81,e4c17a26-0dea-4914-b43d-bd6f55df64dc,Jason Mcbride,1998-01-11,555688315,guardian,ODRZ69148383,952184
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,5f3b7859-d0f8-4378-9fbd-66096e522bd4,Shelby Vega,2000-11-10,333527914,self,FCLS26216449,888959
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,9de08874-add4-4766-87e8-2001b5c3ffae,Bryan Hughes,1964-03-12,451219566,self,HGOC46616440,415262
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,714607bf-15cc-48da-b6c7-a1569f13c418,Stephanie Williams,1969-08-16,281638945,guardian,RFTT50412465,651563
ca982581-7bcc-4c1c-b9cd-f050d631b828,357e68d4-51b4-4e32-98bd-ff8168e0d8af,Christian Thomas,2003-11-06,710155278,self,EWMR8853590,926562
586c81e7-58f4-4ae6-adf0-6805c9565d1f,589666b9-12f5-413e-8812-de8b08e0e159,Cameron Sanchez,1929-09-12,803688477,guardian,CSNO59738199,16210
ca982581-7bcc-4c1c-b9cd-f050d631b828,9fcd1666-80cf-4d75-be2d-0d56d180420d,Rachel Neal,1974-09-30,473926190,parent,NKKU70432788,107255
52ba883d-e52a-4653-96d2-3836efa86d81,66e62a8a-0011-4d56-b1dd-6f0052b2f839,Andrew James,1977-11-14,275322300,spouse,TQOF54783771,828829
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,b01453a7-9cff-49af-99d9-6a3593990be7,Kari Green,2021-08-26,700332440,spouse,LMMZ938343,447589
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,ef118c98-398f-4aba-9ffb-739bb3742383,David Miller,1958-07-20,158104734,self,UQJA2850565,119802
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,4a7193c2-ee89-4f09-8727-70bae6b23b01,Robert Diaz,1937-11-08,528075627,self,PWEG1572671,299902
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,101fa3b8-5c61-4d5a-8ea4-fd96e48dc308,Jerry Lara,1981-11-01,213368090,self,CYYS66484614,181813
0605e25f-6487-4bae-a837-f29a3a085137,8fbbcdae-e25b-4c18-b288-b95d5c8148be,Caleb Morrison,1987-06-26,490003905,self,TCGO68230115,476451
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,f4360973-6213-4671-b222-9d0f1c279a8d,Alice Taylor,1997-04-29,342467708,spouse,NVTJ73960725,162850
0605e25f-6487-4bae-a837-f29a3a085137,64963e05-17de-4594-ac6a-d8280c58ce05,Michelle Rodriguez,1945-09-02,957468950,parent,FDUJ9279603,903469
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,0095d955-2259-4e45-9c7c-f0af73658abe,Michael Chavez,1945-10-03,233116275,self,GBBO14539276,106372
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,5eb6574d-a0ce-4d66-bd41-f62f4acd2a28,Jeffery Foster,2000-02-10,790876299,self,DNIV71553591,998563
60446808-1305-419c-a9e9-5d25d324967c,73d2b509-f06b-4149-a7d8-9be5eba79a5b,Brian Hardin,2011-06-12,635348109,guardian,CKEE88732218,278384
ca982581-7bcc-4c1c-b9cd-f050d631b828,6613cd9c-6b8d-4254-bb5f-1a93def219a4,Joseph Woodard,1918-03-15,429951940,guardian,RAZT85187949,974138
0605e25f-6487-4bae-a837-f29a3a085137,33e2588b-c797-4d9d-af62-c3a4386402e8,Sherry Mcdaniel,2018-12-23,309126037,guardian,PZOQ5631876,781098
52ba883d-e52a-4653-96d2-3836efa86d81,ab132d95-5517-4abb-9706-bbfda0b1b388,Angela Patterson,1971-12-24,884574354,self,WTLP99353418,334077
ca982581-7bcc-4c1c-b9cd-f050d631b828,c76a8520-e6b9-4b40-9db8-e5e7152d2cf1,Kelly Taylor,1948-03-12,562642794,self,XNQK42730214,887590
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,b0ccc033-fc72-4088-898a-8d30625fb718,Katherine Douglas,1954-12-13,884454348,parent,FLFU46873994,969271
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,b6f59603-32d8-40f1-a2f3-a3b5d3a428aa,Stacie King,1969-10-06,821603319,self,ZRJU41120616,914077
60446808-1305-419c-a9e9-5d25d324967c,1075522e-99d2-440b-ac1c-63696531163e,Tina Watkins,2020-06-06,596781575,parent,KSPC36821910,482043
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,e3643894-11c1-4e36-b751-884bb0ae888e,Barbara Fox,1956-01-25,647494862,self,FQPO47375604,66027
ca982581-7bcc-4c1c-b9cd-f050d631b828,8567fca5-ca34-4dd1-9811-438b4cef2bb5,Joanne Jacobson,1958-03-10,263703066,guardian,NYZQ42403424,20392
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,2a7b2ab7-b63b-43f9-baee-cf18b28a493d,Christine Acosta,1973-09-15,589134331,self,BYLH95220411,754386
586c81e7-58f4-4ae6-adf0-6805c9565d1f,38f64f6b-e258-4109-a07b-c7d841fadc5b,Jennifer Tucker,1998-11-02,113251661,self,BCXU13780846,124613
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,49cec06f-0aeb-4f33-a9a4-c9e9786a84e5,Kelly Kane,1963-05-11,925300445,spouse,XFHQ99119559,216777
ca982581-7bcc-4c1c-b9cd-f050d631b828,c4a46e25-b605-41be-bcc0-be08d586cae4,Jessica Sanford,1926-07-04,668392806,parent,BRMD11808266,394700
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,0a23a8ab-a4ad-45c3-878a-e11d0dac7c27,Lauren Mason,1949-04-02,746192345,parent,WZCW38022828,970633
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,20f631e3-edf5-440c-ac9d-deaeb7a985f2,Kristen Potter,1954-05-03,993100277,self,KZVU93261323,465863
586c81e7-58f4-4ae6-adf0-6805c9565d1f,bdeb278f-20a3-4a3b-8301-77b7c67f9cb4,Amanda Peterson,1955-12-23,328572384,guardian,IXKO15020963,14685
60446808-1305-419c-a9e9-5d25d324967c,3f2d21d6-3c7e-4f66-b2c5-070cf27b9833,Shaun Taylor,1943-03-10,293317004,self,WUKK19879898,646083
ca982581-7bcc-4c1c-b9cd-f050d631b828,8b71d33a-e905-4b75-ad54-31601076abb6,Rachel Garcia,1970-02-02,899054453,self,QOHY11465726,10851
586c81e7-58f4-4ae6-adf0-6805c9565d1f,f0b01160-2b2f-4a7b-b07e-e7ada9c4b770,Meagan Drake,1969-10-14,957603345,guardian,MZGO31249396,990018
60446808-1305-419c-a9e9-5d25d324967c,5fdada3e-0c97-43a0-ba33-11cf1287062d,Jeffery Compton,1966-06-28,629545302,self,GSVX85483048,61973
0605e25f-6487-4bae-a837-f29a3a085137,85fcdcb8-7d9e-4bea-a2e2-f822745a829e,Thomas Fisher,1999-05-22,479955774,self,OCNR78775258,675435
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,aba680d1-5773-4c13-916b-7d6cb8b8fae1,Martin Mathews,1953-01-21,796220633,self,KJRF40790305,697841
60446808-1305-419c-a9e9-5d25d324967c,635559e1-75ff-428f-9edd-44ff744b926d,Arthur Gonzalez,1982-12-28,320443472,self,PFTS40995734,795800
