rsanders@cook.com,Cm)3U6iws%,NULL,Renee,NULL,Sanders,NULL,1977-04-21,male,male,he/him,Muslim,blind,deaf,able,false,NULL,NULL,885872889,77.75,236.14,"{""Influenza"": ""1989-04-14"", ""Hepatitis B"": ""2013-05-31"", ""Polio"": ""1991-06-03"", ""HPV"": ""1977-12-19"", ""Tetanus, Diphtheria, Pertussis"": ""1977-10-22"", ""COVID-19"": ""1980-07-12"", ""Varicella"": ""1979-09-26""}",{},"{""Laminectomy"": ""2007-08-08"", ""Adenoidectomy"": ""2011-01-20"", ""Spinal fusion"": ""2005-06-02"", ""Appendectomy"": ""1999-02-10""}",{},2024-05-31 17:40:29.829822-05:00,"{""Michelle Hampton"": [7767497626, 3218106045], ""Frank Grant PhD"": [2491042777, 6350560883]}",NULL,A-,2585789461,"[""Heart disease"", ""Lung disease"", ""Ulcerative colitis"", ""Dementia"", ""High blood pressure""]",Gray-Henderson,"Unit 9225 Box 3978
DPO AE 64508",1526164019
cschultz@santiago-french.com,l&99QrT$_*,NULL,Cameron,NULL,Schultz,NULL,1968-10-02,female,female,she/her,Jewish,blind,hard of hearing,able,false,2024-06-11,NULL,447467111,83.51,126.68,"{""Influenza"": ""1978-04-14"", ""Hepatitis B"": ""2002-12-10"", ""Tetanus, Diphtheria, Pertussis"": ""1969-08-14"", ""COVID-19"": ""2017-04-16"", ""Pneumococcal"": ""2007-03-07"", ""Zoster"": ""1993-11-13"", ""Measles, Mumps, Rubella"": ""1976-11-26"", ""Varicella"": ""2001-07-08""}","{""Corn"": [""Anaphylaxis"", ""Wheezing""], ""Tree nuts"": [""Anaphylaxis"", ""Swelling""]}","{""Wisdom Teeth Removal"": ""1991-06-30"", ""Laminectomy"": ""2006-11-16"", ""ACL repair"": ""1993-01-27""}","{""Osteoporosis"": [""cousin"", ""sister""], ""ADHD"": [""uncle""], ""Autism"": [""grandmother"", ""uncle""]}",2024-03-05 09:53:17.766479-06:00,"{""Leslie White"": [8005180894, 3386254327], ""Alison Gonzalez"": [6305013800]}",NULL,A+,1942221305,"[""Migraines"", ""Liver disease""]",Gonzales-Allen,"2489 John Field Suite 855
Port Jamesfurt, SD 37692",4431098096
adavis@shaw.com,U)o71GYI*g,NULL,Andrea,NULL,Davis,NULL,1999-03-26,male,male,he/him,Atheist,20/40,hard of hearing,walker,false,NULL,NULL,925846432,65.83,258.85,"{""Influenza"": ""2023-08-24"", ""Hepatitis B"": ""2004-05-18"", ""Polio"": ""2013-06-03"", ""HPV"": ""2004-01-19"", ""Hepatitis A"": ""2004-04-26"", ""Pneumococcal"": ""2011-01-14"", ""Zoster"": ""2010-03-08"", ""Measles, Mumps, Rubella"": ""2015-04-26"", ""Varicella"": ""2002-09-24""}","{""Dairy"": [""Nausea"", ""Swelling""], ""Gluten"": [""Abdominal pain"", ""Shortness of breath""]}","{""Coronary artery bypass"": ""2020-05-22"", ""Lung transplant"": ""2020-02-01"", ""Tonsillectomy"": ""2017-06-25"", ""Appendectomy"": ""2019-12-09""}","{""High cholesterol"": [""sister""]}",2024-02-08 18:09:41.741341-06:00,"{""Erik Bennett"": [8208653814], ""Daniel Payne"": [8783358636, 2040451949]}",NULL,A+,9682380431,"[""Heart disease"", ""Multiple sclerosis"", ""Diabetes"", ""Hepatitis""]","Calderon, Sanders and Cherry","6086 Lori Hills Suite 463
Port Christopher, KS 80103",4564365563
breed@dalton-nichols.com,UR6vmoCh0$,NULL,Bianca,NULL,Reed,NULL,1968-10-10,male,male,he/him,Christian,20/80,hearing,wheelchair,false,NULL,NULL,746051392,71.55,185.2,"{""Hepatitis B"": ""2013-11-08"", ""Tetanus, Diphtheria, Pertussis"": ""1989-01-31"", ""HPV"": ""2002-04-27"", ""Hepatitis A"": ""2013-10-17"", ""Pneumococcal"": ""1992-05-23"", ""Measles, Mumps, Rubella"": ""2005-12-16"", ""Varicella"": ""1972-10-19""}",{},"{""Coronary artery bypass"": ""1999-05-08"", ""Spinal fusion"": ""2013-07-22"", ""Cataract surgery"": ""1984-06-21"", ""Mastectomy"": ""2022-10-04""}","{""Autism"": [""father""], ""Celiac disease"": [""sister""], ""HIV/AIDS"": [""aunt""]}",2024-01-07 02:12:52.664397-06:00,"{""David Garcia"": [4153187182], ""Jessica Johnson"": [3409087596, 3009822318]}",NULL,A-,1023334026,"[""Cancer""]","Scott, Carter and Montgomery","PSC 8889, Box 2944
APO AA 57702",8130488334
kherrera@peterson.com,#@BH1ckf&3,NULL,Karen,NULL,Herrera,NULL,1975-04-27,male,male,he/him,Other,20/40,hard of hearing,cane,false,NULL,NULL,721883510,83.69,146.65,"{""Hepatitis B"": ""2003-04-26"", ""HPV"": ""1985-11-06"", ""Tetanus, Diphtheria, Pertussis"": ""1977-04-04"", ""COVID-19"": ""2019-03-04"", ""Hepatitis A"": ""1993-02-26"", ""Pneumococcal"": ""2021-06-30"", ""Zoster"": ""2012-12-08"", ""Measles, Mumps, Rubella"": ""1998-05-31"", ""Varicella"": ""1990-11-11""}","{""Tree nuts"": [""Loss of consciousness"", ""Wheezing""]}","{""Heart valve repair"": ""1999-11-11"", ""Cholecystectomy"": ""2016-01-09""}","{""COPD"": [""cousin"", ""mother""], ""Osteoporosis"": [""cousin"", ""mother""], ""Tuberculosis"": [""cousin"", ""mother"", ""uncle""], ""Autism"": [""father"", ""sister""]}",2024-05-23 09:39:07.154463-05:00,"{""Steven Parker"": [1929906296, 4867341331], ""Carla Sanchez"": [6654158864, 1850865295]}",NULL,AB+,4246926596,"[""Kidney disease""]",Cochran and Sons,"0584 Montgomery Pike
Jeffreyton, MP 82925",4471119006
rcampbell@flores.com,9ijCRbyU*4,NULL,Robert,NULL,Campbell,NULL,1982-06-02,male,male,he/him,Agnostic,20/100,hearing,wheelchair,false,NULL,NULL,797159875,72.16,140.45,"{""Influenza"": ""2023-01-19"", ""Hepatitis B"": ""2012-05-22"", ""Tetanus, Diphtheria, Pertussis"": ""1983-03-06"", ""HPV"": ""2003-08-26"", ""Hepatitis A"": ""1991-09-13"", ""Pneumococcal"": ""1990-01-08"", ""Zoster"": ""1997-04-07"", ""Measles, Mumps, Rubella"": ""2018-10-31"", ""Varicella"": ""2012-12-22""}",{},"{""Laminectomy"": ""2019-12-04"", ""Knee replacement"": ""2005-12-17""}","{""Autism"": [""cousin"", ""grandmother"", ""aunt""], ""Stroke"": [""sister""], ""Migraines"": [""father""], ""ADHD"": [""cousin"", ""sister"", ""grandfather""], ""Lupus"": [""sister"", ""aunt"", ""uncle""]}",2024-06-13 18:50:58.003606-05:00,"{""Joshua Yates"": [8839947657, 7044291906], ""Amy Burton"": [2106116264, 9539525562]}",NULL,O+,6105169639,"[""Depression"", ""Bipolar disorder""]",Patrick-Lewis,"7615 Rogers Lodge
Simmonsbury, KY 40961",1668331508
bmendoza@martin.org,5IQDLAsh)Q,NULL,Brenda,NULL,Mendoza,NULL,1948-10-16,male,male,he/him,Atheist,20/80,hearing,wheelchair,false,NULL,NULL,800682104,80.12,228.39,"{""Influenza"": ""1959-08-14"", ""Polio"": ""2009-03-10"", ""Tetanus, Diphtheria, Pertussis"": ""1968-11-12"", ""Pneumococcal"": ""2008-04-12"", ""Zoster"": ""2012-04-22""}","{""NSAIDs"": [""Confusion"", ""Rash"", ""Nausea"", ""Swelling""]}","{""Laminectomy"": ""1995-03-12""}","{""Migraines"": [""uncle"", ""grandfather""], ""Diabetes"": [""sister""]}",2024-05-20 00:29:27.739388-05:00,"{""David Chapman"": [3510942747]}",NULL,B+,2295881313,"[""Osteoporosis"", ""High blood pressure"", ""Bipolar disorder""]",Moore-Russell,"Unit 3833 Box 0143
DPO AA 88633",9959790007
jsavage@wilkinson.org,F2RAai5C%H,NULL,Joshua,NULL,Savage,NULL,1952-02-05,MtF female,female,she/her,Muslim,20/80,hearing,able,false,NULL,NULL,405125523,58.42,207.42,"{""Influenza"": ""1984-07-02"", ""Hepatitis B"": ""2010-05-23"", ""Polio"": ""1979-10-06"", ""Tetanus, Diphtheria, Pertussis"": ""2022-10-14"", ""HPV"": ""1984-11-12"", ""COVID-19"": ""1990-07-11"", ""Pneumococcal"": ""1987-01-24"", ""Zoster"": ""2017-04-10"", ""Measles, Mumps, Rubella"": ""1996-01-23"", ""Varicella"": ""1998-03-03""}","{""Penicillin"": [""Fast heart rate"", ""Rash"", ""Nausea"", ""Wheezing""]}","{""Coronary artery bypass"": ""1976-11-04""}","{""High cholesterol"": [""cousin"", ""mother"", ""uncle""], ""High blood pressure"": [""cousin"", ""brother"", ""grandmother""]}",2024-01-06 05:14:06.831519-06:00,"{""Ashley Travis"": [7011967490], ""Tracy Richardson"": [1061847515]}",NULL,A-,3390844725,"[""Bipolar disorder"", ""Psoriasis"", ""Crohn's disease"", ""Anxiety"", ""Lupus""]","Hall, Massey and Simon","4570 Wendy Overpass
Rogersfort, TX 04882",8097419979
zjimenez@henry.biz,%x!9NYhWV(,NULL,Zachary,NULL,Jimenez,NULL,1957-10-14,FtM male,nonbinary,they/she/he,Other,20/40,hard of hearing,able,false,2024-05-31,Victor,372279403,48.93,268.67,"{""Influenza"": ""2001-11-21"", ""HPV"": ""1964-04-30"", ""Tetanus, Diphtheria, Pertussis"": ""1982-04-29"", ""COVID-19"": ""1976-06-07"", ""Pneumococcal"": ""2011-08-12"", ""Zoster"": ""1977-02-25"", ""Measles, Mumps, Rubella"": ""1973-10-29"", ""Varicella"": ""2002-08-01""}","{""Corn"": [""Low blood pressure"", ""Vomiting"", ""Fainting""], ""Eggs"": [""Wheezing"", ""Fast heart rate"", ""Diarrhea"", ""Dizziness""]}","{""Appendectomy"": ""2001-04-22""}","{""Schizophrenia"": [""aunt"", ""uncle""], ""COPD"": [""grandfather""], ""Autism"": [""father""]}",2024-04-25 19:42:21.171680-05:00,"{""Ryan Short"": [4506989844], ""Phillip Flores"": [3072662124]}",NULL,B+,6988263106,"[""COPD"", ""Heart disease""]","Keller, Webb and Carter","5440 Stephanie Hills Apt. 688
Cindyland, OR 86434",2974157961
kwashington@walsh-morrison.net,t9OULDe&$y,NULL,Kenneth,NULL,Washington,NULL,1993-03-25,female,female,she/her,Buddhist,20/20,hearing,able,false,2024-06-10,NULL,836659473,82.41,117.3,"{""Influenza"": ""2018-09-16"", ""Hepatitis B"": ""2022-07-02"", ""Tetanus, Diphtheria, Pertussis"": ""1999-01-18"", ""Hepatitis A"": ""1995-09-02"", ""Pneumococcal"": ""2004-10-01"", ""Zoster"": ""2008-07-05"", ""Varicella"": ""2018-10-02""}","{""Eggs"": [""Itching"", ""Dizziness""]}","{""Laminectomy"": ""2013-02-17"", ""Cholecystectomy"": ""2022-09-15"", ""Coronary artery bypass"": ""2008-08-17"", ""Mastectomy"": ""2010-07-20""}","{""Heart disease"": [""brother""], ""HIV/AIDS"": [""cousin"", ""sister"", ""mother""], ""Bipolar disorder"": [""grandfather"", ""uncle""]}",2024-03-08 21:47:10.837768-06:00,"{""Nicole Gonzalez"": [9819247389], ""Jacqueline Brown"": [9009523593, 6854981930]}",NULL,AB+,9466369495,"[""Epilepsy""]",Howard-Ford,"633 Payne Route
Port Alan, KY 16781",5013617760
ljarvis@rogers-gardner.com,m^3IjAS7xf,NULL,Leon,NULL,Jarvis,NULL,1965-03-19,female,female,she/her,Atheist,20/60,deaf,cane,false,2024-06-01,NULL,980460773,73.64,160.4,"{""Hepatitis B"": ""2002-08-27"", ""Polio"": ""1980-11-08"", ""Tetanus, Diphtheria, Pertussis"": ""2009-09-10"", ""COVID-19"": ""2018-06-17"", ""Measles, Mumps, Rubella"": ""1982-02-15""}","{""Latex"": [""Fast heart rate"", ""Abdominal pain"", ""Shortness of breath"", ""Coughing""], ""Gluten"": [""Vomiting"", ""Loss of consciousness""]}","{""Wisdom Teeth Removal"": ""2009-12-06"", ""Heart valve repair"": ""2007-05-28"", ""Appendectomy"": ""1984-04-01""}","{""Psoriasis"": [""father""], ""Kidney disease"": [""grandmother"", ""grandfather""], ""Rheumatoid arthritis"": [""father"", ""grandmother"", ""grandfather""]}",2024-01-14 09:09:54.730566-06:00,"{""Jacob Odom"": [5355744476], ""Miranda Ford"": [2560513431, 5415649775]}",NULL,A+,4640489652,"[""Heart disease"", ""Celiac disease"", ""Osteoporosis"", ""ADHD"", ""Epilepsy""]",Zimmerman-Woods,"06311 Jason Fields Suite 631
Andersonbury, MT 70167",6144886105
bmontgomery@nolan.biz,q+ISBMHy%1,NULL,Brandi,NULL,Montgomery,NULL,1944-08-26,male,male,he/him,Other,blind,hard of hearing,cane,false,NULL,NULL,686713844,61.62,213.32,"{""Influenza"": ""1954-05-21"", ""Hepatitis B"": ""1983-10-07"", ""Polio"": ""1947-12-12"", ""Tetanus, Diphtheria, Pertussis"": ""1980-03-05"", ""HPV"": ""1957-02-11"", ""COVID-19"": ""1990-09-08"", ""Hepatitis A"": ""1984-09-13"", ""Pneumococcal"": ""2010-08-21"", ""Zoster"": ""1991-07-29"", ""Measles, Mumps, Rubella"": ""2015-01-21"", ""Varicella"": ""1963-04-12""}","{""Dairy"": [""Vomiting"", ""Rash"", ""Wheezing""], ""Kiwi"": [""Rash"", ""Diarrhea""]}","{""Spinal fusion"": ""2019-08-29""}","{""Depression"": [""brother"", ""aunt"", ""mother""]}",2024-04-26 19:14:56.276114-05:00,"{""Amber Wilson"": [7343382949, 4257495823]}",NULL,O-,6896596710,"[""Depression"", ""COPD"", ""Arthritis"", ""Hepatitis""]",Larson-Webster,"10454 Harris Row
Allenview, OR 18035",1520119981
smorris@hamilton.com,By%6V&NqWS,NULL,Scott,NULL,Morris,NULL,1948-04-14,male,male,he/him,Hindu,20/20,deaf,wheelchair,false,NULL,NULL,506282758,81.37,224.99,"{""Polio"": ""2003-06-13"", ""COVID-19"": ""1993-01-16"", ""Pneumococcal"": ""2009-07-28"", ""Zoster"": ""1964-01-21"", ""Varicella"": ""1976-01-11""}","{""Peanuts"": [""Fast heart rate"", ""Shortness of breath""], ""Eggs"": [""Fast heart rate"", ""Shortness of breath"", ""Dizziness""]}","{""Knee replacement"": ""1978-09-20"", ""Mastectomy"": ""2006-12-23"", ""Lung transplant"": ""1964-10-16""}","{""Depression"": [""brother"", ""grandfather""], ""Schizophrenia"": [""brother"", ""grandfather"", ""uncle""], ""Crohn's disease"": [""sister""], ""Multiple sclerosis"": [""grandfather"", ""uncle""], ""Tuberculosis"": [""cousin"", ""grandfather""]}",2024-04-07 03:32:00.735226-05:00,"{""Keith Diaz"": [3991356160, 8561824051], ""Christopher Delacruz"": [5172479137, 3493485571]}",NULL,B-,8369532195,"[""Lung disease""]",Ford-George,"483 Justin Circles Suite 307
North Michael, AZ 61989",5936964010
bmelendez@bennett-walker.com,$sdIEgkCi2,NULL,Brett,NULL,Melendez,NULL,2005-09-06,female,female,she/her,Agnostic,blind,hard of hearing,wheelchair,true,2024-03-15,NULL,431521437,56.86,140.5,"{""Influenza"": ""2017-11-20"", ""Hepatitis B"": ""2007-06-11"", ""HPV"": ""2019-01-06"", ""Tetanus, Diphtheria, Pertussis"": ""2017-09-04"", ""Hepatitis A"": ""2016-03-27"", ""Pneumococcal"": ""2023-08-05"", ""Zoster"": ""2023-01-22"", ""Measles, Mumps, Rubella"": ""2024-06-12""}","{""Latex"": [""Shortness of breath"", ""Wheezing""], ""Dairy"": [""Fainting"", ""Diarrhea"", ""Fast heart rate""]}","{""Laminectomy"": ""2022-11-19"", ""Cholecystectomy"": ""2024-05-07"", ""Tonsillectomy"": ""2023-01-22"", ""Lung transplant"": ""2023-10-05""}",{},2024-03-24 23:14:49.996387-05:00,"{""Cameron Parks"": [9893017043]}",NULL,AB+,1269898150,"[""HIV/AIDS"", ""Migraines"", ""Thyroid disease"", ""Epilepsy"", ""Rheumatoid arthritis""]",Smith PLC,"743 Kenneth Club Suite 402
South Christina, CO 11371",5889203312
rnguyen@sutton.info,^WTjbhRnP5,NULL,Renee,NULL,Nguyen,NULL,2005-10-03,male,male,he/him,Buddhist,20/80,deaf,walker,false,NULL,NULL,478189104,67.6,149.27,"{""Hepatitis B"": ""2010-07-20"", ""Polio"": ""2019-08-24"", ""HPV"": ""2009-03-13"", ""COVID-19"": ""2023-01-23"", ""Hepatitis A"": ""2012-02-17"", ""Measles, Mumps, Rubella"": ""2019-06-23"", ""Varicella"": ""2010-07-12""}","{""Penicillin"": [""Low blood pressure"", ""Nausea"", ""Wheezing""], ""Peanuts"": [""Nausea"", ""Coughing""]}","{""Wisdom Teeth Removal"": ""2024-03-13"", ""Laminectomy"": ""2021-06-28"", ""ACL repair"": ""2021-08-22""}","{""Hepatitis"": [""father"", ""grandmother"", ""aunt""], ""High blood pressure"": [""brother"", ""mother"", ""aunt""], ""Autism"": [""brother"", ""mother""]}",2024-05-10 01:39:01.629733-05:00,"{""Christopher Brown"": [7741894475, 6432616643]}",NULL,O+,9690395746,"[""Heart disease"", ""Osteoporosis"", ""Alzheimer's"", ""Hepatitis""]","Bell, Reyes and Johns","482 Lang Spurs Apt. 769
New Christopher, NJ 12137",7636958292
jmorrison@horton.info,5*Y^l9WgG#,NULL,Joseph,NULL,Morrison,NULL,1963-10-20,female,female,she/her,Atheist,20/40,deaf,cane,false,2024-05-25,NULL,875087415,82.56,188.4,"{""Influenza"": ""1995-04-17"", ""Hepatitis B"": ""1990-08-14"", ""Polio"": ""1993-06-25"", ""Tetanus, Diphtheria, Pertussis"": ""2008-04-12"", ""HPV"": ""1997-05-05"", ""Measles, Mumps, Rubella"": ""2014-10-15"", ""Varicella"": ""1973-04-22""}","{""Penicillin"": [""Confusion"", ""Rash"", ""Wheezing""], ""Ester local anesthetics"": [""Itching"", ""Fainting"", ""Nausea"", ""Diarrhea""]}","{""Coronary artery bypass"": ""2013-01-05"", ""Adenoidectomy"": ""2000-03-03""}","{""Cancer"": [""father"", ""grandfather""], ""HIV/AIDS"": [""father"", ""sister"", ""aunt""]}",2024-01-01 16:05:42.418728-06:00,"{""Kenneth Rogers"": [9183175420, 4265315749]}",NULL,O-,9467161045,"[""Lupus"", ""High cholesterol"", ""Bipolar disorder""]",Brennan PLC,"78794 Dixon Mission Apt. 149
Wendyton, AL 88913",7562029973
cmiddleton@sullivan.com,r@2IPj&qzU,NULL,Christina,NULL,Middleton,NULL,1982-12-01,female,female,she/her,Agnostic,20/100,hearing,wheelchair,false,2024-05-19,NULL,800330221,52.45,147.35,"{""Influenza"": ""2013-02-28"", ""Hepatitis B"": ""1986-10-14"", ""Polio"": ""1998-08-04"", ""HPV"": ""1992-02-21"", ""COVID-19"": ""2011-07-30"", ""Hepatitis A"": ""2009-07-08"", ""Pneumococcal"": ""2014-06-23"", ""Zoster"": ""1988-06-20"", ""Measles, Mumps, Rubella"": ""1986-07-17""}","{""Pineapple"": [""Confusion"", ""Fainting"", ""Loss of consciousness"", ""Coughing""], ""Mango"": [""Confusion"", ""Loss of consciousness"", ""Diarrhea"", ""Coughing""]}","{""Tonsillectomy"": ""2021-12-23"", ""Spinal fusion"": ""2019-02-19""}","{""Celiac disease"": [""father""], ""ADHD"": [""grandfather""], ""HIV/AIDS"": [""cousin"", ""mother""]}",2024-06-10 19:04:39.367796-05:00,"{""Lauren Jensen"": [2344848291], ""Charles Buchanan"": [8489119073, 4058074781]}",NULL,AB+,3212071883,"[""Ulcerative colitis"", ""Thyroid disease""]",Martinez and Sons,"85135 Victoria Plaza
Jerryhaven, MD 77242",6261788416
mhenderson@johnson-bender.com,@L$4YVoNpT,NULL,Misty,NULL,Henderson,NULL,1957-11-07,female,female,she/her,Jewish,20/60,hard of hearing,able,false,2024-06-11,NULL,876166528,64.99,252.67,"{""Influenza"": ""1981-06-05"", ""Hepatitis B"": ""1993-02-27"", ""Polio"": ""1998-05-25"", ""HPV"": ""1959-10-21"", ""Tetanus, Diphtheria, Pertussis"": ""1994-03-23"", ""COVID-19"": ""2002-08-09"", ""Hepatitis A"": ""1970-06-05"", ""Pneumococcal"": ""2003-08-08"", ""Zoster"": ""1999-04-18"", ""Measles, Mumps, Rubella"": ""1977-09-24"", ""Varicella"": ""1969-01-20""}","{""Corn"": [""Fast heart rate"", ""Coughing""]}","{""Mastectomy"": ""2009-07-11""}","{""Crohn's disease"": [""cousin"", ""father"", ""uncle""], ""Stroke"": [""sister""]}",2024-02-01 01:01:45.170536-06:00,"{""Tonya Roberts"": [3883255661], ""Colleen Kent"": [9372621626]}",NULL,B-,3091541209,"[""Kidney disease""]",Anderson-Conrad,"08384 Timothy Drive Suite 190
Forbesstad, VT 76991",8889714196
abradford@lopez-hill.org,@zXl6Cro1V,NULL,Adam,NULL,Bradford,NULL,1956-01-08,female,female,she/her,Buddhist,20/80,hard of hearing,walker,true,2023-12-19,NULL,473988272,76.27,177.32,"{""Influenza"": ""2006-06-12"", ""Polio"": ""1961-07-11"", ""HPV"": ""1984-01-07"", ""Hepatitis A"": ""1969-07-07"", ""Zoster"": ""1959-04-12"", ""Measles, Mumps, Rubella"": ""2009-02-03"", ""Varicella"": ""2016-06-12""}",{},"{""Cholecystectomy"": ""2009-06-28"", ""Spinal fusion"": ""1996-04-06"", ""Rotator cuff repair"": ""1977-12-05"", ""Knee replacement"": ""1979-06-13""}","{""Heart disease"": [""aunt""], ""Cancer"": [""father"", ""mother""], ""Lung disease"": [""brother"", ""mother"", ""father""], ""Stroke"": [""mother""]}",2024-01-04 13:22:53.846555-06:00,"{""Virginia Perez"": [6899787743]}",NULL,O-,9793076053,"[""Hepatitis"", ""Kidney disease"", ""Rheumatoid arthritis""]","Fields, Carrillo and Garcia","941 Michael Burg
Shanemouth, OH 92871",8875581181
jfitzgerald@hart-daniels.biz,$23RpQmF_n,NULL,Jeremiah,NULL,Fitzgerald,NULL,1997-08-21,MtF female,female,she/her,Agnostic,blind,hard of hearing,walker,false,NULL,Rachel,932737434,52.7,171.2,"{""Polio"": ""2023-10-23"", ""Tetanus, Diphtheria, Pertussis"": ""2022-05-18"", ""COVID-19"": ""2008-04-25"", ""Pneumococcal"": ""2011-09-24"", ""Measles, Mumps, Rubella"": ""2020-08-15"", ""Varicella"": ""2011-04-10""}","{""Corn"": [""Shortness of breath"", ""Wheezing""]}",{},"{""Migraines"": [""sister"", ""grandfather""], ""Osteoporosis"": [""uncle""]}",2024-03-11 18:10:45.088497-05:00,"{""Angelica Johnson"": [8300454480, 4318472726]}",NULL,A+,3937225075,"[""Multiple sclerosis"", ""Ulcerative colitis"", ""Alzheimer's"", ""Autism""]",Mccormick PLC,"48426 Wood Estate Suite 288
Barrville, MA 39271",1289911847
jwhitehead@lyons-simpson.com,Uv)2Vvtz_U,NULL,Jeffrey,NULL,Whitehead,NULL,1980-11-11,male,male,he/him,Buddhist,20/40,hearing,crutches,false,NULL,NULL,604396243,82.73,242.68,"{""Influenza"": ""1982-12-07"", ""Polio"": ""2000-05-10"", ""Tetanus, Diphtheria, Pertussis"": ""1994-04-27"", ""HPV"": ""1997-09-23"", ""COVID-19"": ""2004-05-08"", ""Hepatitis A"": ""1992-06-09"", ""Pneumococcal"": ""2009-08-26"", ""Zoster"": ""2018-10-06"", ""Measles, Mumps, Rubella"": ""1994-01-05"", ""Varicella"": ""1993-01-24""}",{},{},"{""Rheumatoid arthritis"": [""brother""]}",2024-01-03 21:25:30.688636-06:00,"{""Raymond Hunt"": [9558797493, 2913100367]}",NULL,O+,7831947116,"[""Liver disease""]",Baird-Wiggins,"PSC 0686, Box 6992
APO AE 11945",1906930811
swright@tyler-orozco.com,+kr4XPh$Ac,NULL,Sarah,NULL,Wright,NULL,1955-08-31,male,male,he/him,Muslim,20/80,deaf,able,false,NULL,NULL,211629374,77.38,216.55,"{""Hepatitis B"": ""1978-08-07"", ""Polio"": ""2000-03-06"", ""HPV"": ""2022-12-11"", ""Tetanus, Diphtheria, Pertussis"": ""1988-07-14"", ""COVID-19"": ""1967-11-28"", ""Hepatitis A"": ""1985-12-07"", ""Pneumococcal"": ""1975-04-26"", ""Zoster"": ""2015-10-14"", ""Varicella"": ""2020-10-04""}","{""Dairy"": [""Diarrhea"", ""Shortness of breath"", ""Coughing""]}","{""Adenoidectomy"": ""2017-07-25"", ""Tonsillectomy"": ""1993-11-05"", ""Appendectomy"": ""1996-05-16""}","{""Celiac disease"": [""cousin""], ""Diabetes"": [""father"", ""aunt""]}",2024-01-11 01:09:07.624773-06:00,"{""Olivia Howe"": [5952779458, 4555027074], ""Donald Hutchinson"": [7314643953]}",NULL,A+,6689096556,"[""Psoriasis"", ""Multiple sclerosis""]",Kramer-Powell,"18524 Jeffrey Row Suite 744
Bethport, RI 06328",8453739097
sgarza@romero-tran.com,t6cXZcyq%8,NULL,Shannon,NULL,Garza,NULL,1944-08-11,female,female,she/her,Christian,20/80,hard of hearing,walker,false,2024-05-24,NULL,784295323,82.6,227.59,"{""Influenza"": ""2015-09-09"", ""Polio"": ""1982-11-14"", ""HPV"": ""1976-08-29"", ""COVID-19"": ""1969-11-16"", ""Pneumococcal"": ""1996-11-19"", ""Zoster"": ""2010-05-08"", ""Varicella"": ""1983-09-23""}","{""Tree nuts"": [""Itching"", ""Fainting"", ""Diarrhea""]}","{""Lobectomy"": ""1995-08-28""}","{""Epilepsy"": [""cousin"", ""brother"", ""grandmother""]}",2024-03-13 15:34:28.349572-05:00,"{""Thomas Guzman"": [5369186840]}",NULL,AB-,2088490623,"[""Lung disease"", ""Dementia"", ""Thyroid disease"", ""Arthritis"", ""Tuberculosis""]",Salas-West,"15819 Amy Locks Suite 881
Lake Jessicaberg, TX 18233",9185590896
cthompson@bush.com,191HwQOA!@,NULL,Cheryl,NULL,Thompson,NULL,1936-04-26,male,male,he/him,Hindu,20/60,hard of hearing,able,false,NULL,NULL,760581296,59.21,207.64,"{""Influenza"": ""1977-02-14"", ""Hepatitis B"": ""1987-01-08"", ""Pneumococcal"": ""1968-07-26"", ""Measles, Mumps, Rubella"": ""1957-01-03"", ""Varicella"": ""1975-11-15""}",{},"{""Wisdom Teeth Removal"": ""1955-07-27"", ""Cholecystectomy"": ""1963-11-07"", ""Knee replacement"": ""1963-02-03"", ""ACL repair"": ""1994-02-03""}","{""Dementia"": [""uncle""], ""Diabetes"": [""sister"", ""grandfather"", ""uncle""], ""Anxiety"": [""cousin"", ""grandmother""], ""Autism"": [""grandmother"", ""aunt""]}",2024-04-24 02:29:47.700436-05:00,"{""Shirley Perkins"": [9153485545]}",NULL,AB+,3158508841,"[""Anxiety"", ""Hepatitis"", ""Bipolar disorder""]",Smith-Keller,"93809 David Flat Apt. 442
South Kathleenborough, TN 11412",1990644775
ksnyder@zuniga-jones.net,#5MdqBn84&,NULL,Kelly,NULL,Snyder,NULL,2004-02-10,male,male,he/him,Agnostic,blind,deaf,wheelchair,false,NULL,NULL,917182253,72.58,163.16,"{""Influenza"": ""2005-01-11"", ""Hepatitis B"": ""2022-01-08"", ""Polio"": ""2018-01-17"", ""Tetanus, Diphtheria, Pertussis"": ""2018-06-07"", ""HPV"": ""2023-05-22"", ""COVID-19"": ""2020-04-25"", ""Hepatitis A"": ""2006-09-03"", ""Pneumococcal"": ""2019-12-29"", ""Zoster"": ""2023-05-21"", ""Measles, Mumps, Rubella"": ""2010-09-10"", ""Varicella"": ""2022-02-20""}","{""Shellfish"": [""Itching"", ""Vomiting"", ""Nausea"", ""Swelling""]}","{""Laminectomy"": ""2024-02-06"", ""Coronary artery bypass"": ""2021-01-01"", ""Hip replacement"": ""2020-02-20""}","{""Migraines"": [""brother"", ""grandmother""], ""Arthritis"": [""grandmother""], ""High blood pressure"": [""mother"", ""grandfather""], ""Stroke"": [""grandmother""]}",2024-05-28 14:55:45.403887-05:00,"{""Brian Johnson"": [6434899303], ""Scott Woods"": [3573115871]}",NULL,O+,4531225811,"[""Multiple sclerosis""]",Spencer-Payne,"453 Richard Crossing
West Andreaport, ME 29370",4165781071
